parlspeech_id,n_speech,min_date_speech,max_date_speech,mean_terms_speech,pageid,wikidataid
Maria Michalk_CDU/CSU,162,1991-03-13,2017-06-28,629.0925925925926,175463,Q77766
Marian Wendt_CDU/CSU,63,2014-01-17,2018-12-12,477.3333333333333,NA,NA
Mariana Iris Harder-Kühnel_AfD,6,2018-02-22,2018-10-18,500.8333333333333,NA,NA
Marianne Klappert_SPD,37,1991-06-12,2002-06-27,468.27027027027026,1642870,Q1896841
Marianne Linke_PDS/LINKE,1,2003-06-18,2003-06-18,1239,NA,NA
Marianne Schieder_SPD,63,2006-09-21,2017-06-30,568.8730158730159,984922,Q1896891
Marianne Tritz_GRUENE,17,2003-10-16,2005-06-01,640.9411764705883,672473,Q1896928
Marie-Agnes Strack-Zimmermann_FDP,21,2017-11-21,2018-11-21,450.6190476190476,NA,NA
Marie-Luise Dött_CDU/CSU,76,2000-01-27,2018-10-10,747.9473684210526,297047,Q1897181
Marieluise Beck_GRUENE,273,1994-11-24,2017-06-28,451.45787545787545,NA,NA
Marina Kermer_SPD,11,2014-03-20,2017-04-28,645.1818181818181,NA,NA
Marina Schuster_FDP,92,2006-02-15,2013-06-27,583.304347826087,984900,Q1898298
Marina Steindor_GRUENE,54,1994-12-15,1998-06-19,468.4259259259259,6096633,Q1727966
Mario Brandenburg_FDP,4,2018-04-19,2018-11-30,569.25,NA,NA
Mario Mieruch_independent,37,2018-02-01,2018-12-13,364.18918918918916,NA,NA
Marion Caspers-Merk_SPD,141,1991-03-21,2009-03-19,410.0425531914894,173920,Q124134
Marion Seib_CDU/CSU,41,1997-05-15,2009-07-02,713.3170731707318,672301,Q1899247
Marita Sehn_FDP,50,1991-04-25,2003-12-10,667.54,670420,Q1899361
Maritta Böttcher_PDS/LINKE,115,1994-12-15,2002-09-12,601.4347826086956,173751,Q1678630
Marja-Liisa Völlers_SPD,4,2018-03-22,2018-10-17,505.75,NA,NA
Mark Hauptmann_CDU/CSU,36,2014-02-21,2018-11-08,549.1944444444445,NA,NA
Mark Helfrich_CDU/CSU,24,2014-03-21,2017-05-17,603.3333333333334,NA,NA
Marko Mühlstein_SPD,13,2005-12-16,2009-07-02,537.2307692307693,984990,Q1900843
Markus Frohnmaier_AfD,14,2017-12-12,2018-12-12,220.92857142857142,NA,NA
Markus Grübel_CDU/CSU,63,2003-02-13,2018-10-19,649.8571428571429,898831,Q1901534
Markus Herbrand_FDP,16,2018-03-01,2018-12-13,406.25,NA,NA
Markus Koob_CDU/CSU,22,2014-05-08,2018-11-09,826.2727272727273,NA,NA
Markus Kurth_GRUENE,432,2002-10-31,2018-11-28,400.43055555555554,939379,Q1901650
Markus Löning_FDP,99,2002-12-04,2009-09-08,551.2020202020202,770570,Q99681
Markus Meckel_SPD,138,1991-04-25,2009-03-06,702.768115942029,96063,Q64096
Markus Paschke_SPD,69,2014-01-16,2017-06-23,339.92753623188406,NA,NA
Markus Töns_SPD,12,2017-12-12,2018-12-14,548.5,NA,NA
Markus Tressel_GRUENE,45,2010-02-25,2018-11-20,586.6888888888889,4748943,Q1416148
Markus Uhl_CDU/CSU,10,2018-03-01,2018-11-22,585.4,NA,NA
Marlene Mortler_CDU/CSU,169,2003-02-21,2018-09-11,340.5266272189349,667963,Q114033
Marlene Rupprecht_SPD,145,1997-04-23,2013-06-13,552.2413793103449,175581,Q1739443
Marlies Pretzlaff_CDU/CSU,7,1996-01-19,2002-05-16,597.2857142857143,3373839,Q1902078
Marlies Volkmer_SPD,113,2003-01-16,2013-06-14,357.9911504424779,672698,Q1902081
Marliese Dobberthien_SPD,59,1991-04-18,1998-05-07,558.2542372881356,2445773,Q1902090
Martin Burkert_SPD,76,2006-02-09,2018-09-11,358.92105263157896,949470,Q121770
Martin Dörmann_SPD,107,2003-05-22,2017-06-23,587.392523364486,292148,Q1287955
Martin Erwin Renner_AfD,14,2018-02-23,2018-11-08,146,NA,NA
Martin Gerster_SPD,79,2006-02-16,2018-11-20,686.253164556962,940692,Q1710147
Martin Göttsching_CDU/CSU,22,1991-06-19,1994-05-26,374.3181818181818,6574489,Q1903923
Martin Grüner_FDP,27,1991-03-21,1994-09-21,229.74074074074073,956309,Q1522327
Martin Hebner_AfD,31,2017-12-12,2018-12-13,217.03225806451613,NA,NA
Martin Hess_AfD,14,2018-02-21,2018-12-12,281.85714285714283,NA,NA
Martin Hohmann_AfD,14,2018-05-15,2018-11-22,450.7142857142857,72953,Q86790
Martin Hohmann_CDU/CSU,46,1999-06-25,2003-06-06,215.41304347826087,72953,Q86790
Martin Hohmann_independent,7,2004-11-26,2005-09-28,206.71428571428572,NA,NA
Martin Lindner_FDP,106,2009-11-26,2013-06-14,372.79245283018867,1408575,Q1651151
Martin Mayer_CDU/CSU,150,1991-06-12,2005-01-26,363.50666666666666,186890,Q1558623
Martin Neumann_FDP,95,2009-11-11,2018-11-30,529.1368421052632,4797204,Q1710101
Martin Patzelt_CDU/CSU,42,2013-11-28,2018-06-13,412.3333333333333,NA,NA
Martin Pätzold_CDU/CSU,14,2014-03-13,2017-02-16,633.8571428571429,NA,NA
Martin Pfaff_SPD,136,1991-03-14,2002-09-12,418.90441176470586,3370662,Q1904719
Martin Rabanus_SPD,47,2014-01-16,2018-12-14,433,NA,NA
Martin Reichardt_AfD,22,2018-01-17,2018-12-14,335.22727272727275,NA,NA
Martin Rosemann_SPD,74,2014-01-16,2018-11-30,367.3378378378378,NA,NA
Martin Schulz_SPD,5,2017-11-21,2018-11-08,650,NA,NA
Martin Schwanholz_SPD,6,2004-04-01,2013-04-17,328.8333333333333,984882,Q1905008
Martin Sichert_AfD,25,2018-01-19,2018-12-13,274.2,NA,NA
Martin Zeil_FDP,58,2006-01-19,2008-06-20,447.7413793103448,984779,Q109933
Martina Bunge_PDS/LINKE,116,2005-12-01,2013-06-28,435.0689655172414,939210,Q100218
Martina Eickhoff_SPD,3,2005-04-21,2005-06-02,771,402580,Q1905412
Martina Krogmann_CDU/CSU,50,1999-01-20,2010-02-25,522.18,172222,Q99028
Martina Renner_PDS/LINKE,82,2014-01-15,2018-04-27,191.890243902439,NA,NA
Martina Stamm-Fibich_SPD,22,2014-02-20,2018-06-07,450.6363636363636,NA,NA
Matern von Marschall_CDU/CSU,38,2014-02-20,2018-11-21,536.7368421052631,NA,NA
Mathias Edwin Höschel_CDU/CSU,2,2017-03-30,2017-05-17,581,NA,NA
Mathias Middelberg_CDU/CSU,65,2010-01-28,2018-12-12,653.9230769230769,4754656,Q1908516
Mathias Schubert_SPD,35,1995-09-22,2002-03-22,641.0857142857143,3388182,Q1297166
Mathias Stein_SPD,4,2018-03-01,2018-11-08,537.25,NA,NA
Matthäus Strebl_CDU/CSU,78,1996-06-19,2016-10-21,546.4487179487179,190072,Q1910554
Matthias Bartke_SPD,71,2014-04-04,2018-11-30,400.23943661971833,NA,NA
Matthias Berninger_GRUENE,229,1995-03-10,2006-11-30,552.8602620087336,173737,Q105123
Matthias Büttner_AfD,1,2018-03-01,2018-03-01,619,NA,NA
Matthias Gastel_GRUENE,140,2014-01-15,2018-11-07,190.44285714285715,NA,NA
Matthias Hauer_CDU/CSU,20,2014-05-22,2018-11-29,681.45,NA,NA
Matthias Heider_CDU/CSU,54,2009-12-04,2018-12-14,678.6296296296297,4760830,Q1909956
Matthias Höhn_PDS/LINKE,8,2017-12-12,2018-11-09,536.625,NA,NA
Matthias Ilgen_SPD,25,2014-02-13,2017-06-21,485.4,NA,NA
Matthias Lietz_CDU/CSU,17,2010-06-11,2016-02-25,674.1764705882352,3511171,Q1910110
Matthias Miersch_SPD,212,2006-01-26,2018-11-30,397.8160377358491,937994,Q1910150
Matthias Platzeck_SPD,2,2005-11-30,2009-01-14,1943.5,NA,NA
Matthias Schmidt_SPD,37,2014-02-14,2017-06-30,633.4054054054054,NA,NA
Matthias Seestern-Pauly_FDP,4,2018-01-19,2018-12-14,525.5,NA,NA
Matthias Sehling_CDU/CSU,26,2003-02-13,2005-04-15,320.38461538461536,2583131,Q1910313
Matthias W. Birkwald_PDS/LINKE,279,2009-11-26,2018-11-30,358.505376344086,NA,NA
Matthias Weisheit_SPD,59,1995-02-08,2004-05-07,531.7627118644068,190053,Q1910385
Matthias Wissmann_CDU/CSU,166,1991-04-19,2007-05-24,532.1927710843373,67052,Q316609
Matthias Zimmer_CDU/CSU,127,2010-02-25,2018-11-30,574.5511811023622,4533226,Q1565606
Max Lehmer_CDU/CSU,37,2006-01-26,2013-06-27,527.3513513513514,985037,Q1914013
Max Stadler_FDP,271,1995-01-18,2009-09-08,537.2029520295202,435473,Q1913479
Max Straubinger_CDU/CSU,442,1995-05-18,2018-11-30,353.61764705882354,190075,Q1366360
Mechthild Dyckmans_FDP,61,2005-12-14,2013-06-27,734.9344262295082,939308,Q1915614
Mechthild Heil_CDU/CSU,87,2009-12-17,2018-09-26,636.2413793103449,4755921,Q1915619
Mechthild Rawert_SPD,122,2005-12-15,2017-06-22,408.9016393442623,984974,Q1632608
Meinolf Michels_CDU/CSU,51,1991-06-12,2002-06-27,344.15686274509807,3238083,Q1918129
Meinrad Belle_CDU/CSU,57,1991-09-25,2001-11-30,502.49122807017545,2883702,Q1918139
Melanie Bernstein_CDU/CSU,3,2018-03-16,2018-11-08,529.3333333333334,NA,NA
Melanie Oßwald_CDU/CSU,8,2003-03-13,2005-03-10,666.375,1027175,Q103626
Memet Kilic_GRUENE,112,2009-11-26,2013-06-27,318.0982142857143,NA,NA
Metin Hakverdi_SPD,31,2014-02-20,2018-12-13,590.9677419354839,NA,NA
Michael Brand_CDU/CSU,76,2006-01-26,2018-12-13,641.9342105263158,948715,Q121174
Michael Bürsch_SPD,125,1998-03-26,2009-07-03,663.16,173764,Q105341
Michael Donth_CDU/CSU,21,2014-04-03,2018-04-27,445.85714285714283,NA,NA
Michael Espendiller_AfD,5,2018-04-19,2018-06-06,314.8,NA,NA
Michael Frieser_CDU/CSU,120,2009-12-03,2018-10-19,544.2166666666667,4755684,Q1566498
Michael Fuchs_CDU/CSU,220,2002-12-18,2017-06-29,636.3818181818182,890945,Q107816
Michael Georg Link_FDP,19,2017-11-21,2018-11-21,602.9473684210526,NA,NA
Michael Gerdes_SPD,53,2009-12-03,2018-12-13,476.4339622641509,4753277,Q1927537
Michael Glos_CDU/CSU,218,1991-09-05,2011-06-30,1100.619266055046,111229,Q61803
Michael Groschek_SPD,27,2009-12-03,2012-06-14,379.5925925925926,591953,Q1927597
Michael Groß_SPD,79,2010-02-25,2018-11-29,466.3544303797468,4761193,Q1927604
Michael Grosse-Brömer_CDU/CSU,108,2003-05-22,2018-12-13,451.98148148148147,891552,Q1770968
Michael Habermann_SPD,46,1991-06-19,1994-06-23,326.5217391304348,6578092,Q1599950
Michael Hartmann_SPD,92,2004-01-14,2014-06-26,597.7608695652174,598831,Q1641086
Michael Hennrich_CDU/CSU,29,2003-01-16,2018-05-18,795.0689655172414,900896,Q1240168
Michael Jung_CDU/CSU,28,1993-01-14,1997-11-14,535.6428571428571,4700385,Q1467183
Michael Kauch_FDP,309,2003-11-27,2013-06-27,446.24919093851133,172051,Q105021
Michael Kießling_CDU/CSU,11,2018-02-23,2018-12-14,599.3636363636364,NA,NA
Michael Kretschmer_CDU/CSU,187,2003-01-16,2017-06-30,422.4866310160428,496235,Q1928299
Michael Kuffer_CDU/CSU,40,2018-02-01,2018-12-13,371.425,NA,NA
Michael Leutert_PDS/LINKE,141,2005-12-16,2018-07-04,550.2198581560284,985030,Q16433
Michael Link_FDP,48,2005-12-15,2011-12-15,671.6875,985027,Q991377
Michael Luther_CDU/CSU,254,1991-09-06,2013-06-25,539.8700787401575,175508,Q1928491
Michael Meister_CDU/CSU,148,1995-05-11,2013-04-18,1050.1486486486488,175455,Q103523
Michael Müller_SPD,175,1991-04-25,2008-06-20,790.4628571428572,169669,Q1928687
Michael Naumann_SPD,68,1999-03-03,2000-11-16,344.86764705882354,NA,NA
Michael Paul_CDU/CSU,33,2009-12-16,2013-06-06,587.6969696969697,4750571,Q1701215
Michael Roth_SPD,126,1999-01-20,2015-01-15,728.8015873015873,984932,Q1929074
Michael Schlecht_PDS/LINKE,98,2009-12-04,2017-05-31,380.6224489795918,4748867,Q1929216
Michael Schrodi_SPD,18,2018-03-15,2018-12-13,381.6666666666667,NA,NA
Michael Stübgen_CDU/CSU,118,1991-09-27,2017-11-21,697.1779661016949,190066,Q1514088
Michael Teiser_CDU/CSU,24,1995-04-26,1998-05-27,402.125,3805975,Q1929551
Michael Terwiesche_FDP,3,2005-06-30,2005-06-30,309.6666666666667,2882599,Q1766792
Michael Theurer_FDP,25,2017-12-12,2018-11-23,321.24,NA,NA
Michael Thews_SPD,13,2014-06-05,2018-09-11,710,NA,NA
Michael Vesper_GRUENE,9,1996-11-07,2001-03-16,651.3333333333334,NA,NA
Michael Vietz_CDU/CSU,19,2014-02-20,2017-05-18,536.2105263157895,NA,NA
Michael von Abercron_CDU/CSU,7,2018-02-21,2018-11-07,304,NA,NA
Michael von Schmude_CDU/CSU,66,1991-03-14,2001-11-28,610.9848484848485,237817,Q1665285
Michael Wonneberger_CDU/CSU,21,1991-12-06,1997-01-16,311.95238095238096,3793999,Q1238230
Michaela Blunk_FDP,9,1992-11-05,1994-04-14,436.44444444444446,6102484,Q1550117
Michaela Engelmeier_SPD,25,2014-09-24,2017-06-30,587.56,NA,NA
Michaela Engelmeier-Heite_SPD,7,2014-01-30,2014-07-03,651.7142857142857,NA,NA
Michaela Geiger_CDU/CSU,2148,1991-06-20,1998-09-03,81.76024208566108,385674,Q100960
Michaela Noll_CDU/CSU,63,2003-01-17,2018-04-26,701.3015873015873,662725,Q1562647
Michaele Hustedt_GRUENE,223,1994-11-24,2005-06-30,570.4708520179372,174242,Q1930112
Michel Brandt_PDS/LINKE,7,2018-01-31,2018-06-27,373.14285714285717,NA,NA
Michelle Müntefering_SPD,27,2014-02-14,2018-07-04,478.6296296296296,NA,NA
Miriam Gruß_FDP,108,2006-03-09,2013-06-28,472.93518518518516,985385,Q1938136
Monika Balt_PDS/LINKE,26,1999-03-25,2002-06-05,515.3076923076923,965605,Q1332291
Monika Brudlewsky_CDU/CSU,34,1991-04-26,2002-06-28,567.5294117647059,1640511,Q1944579
Monika Brüning_CDU/CSU,10,2002-12-19,2009-07-02,558.4,281066,Q101967
Monika Ganseforth_SPD,179,1991-04-25,2002-07-05,369.29050279329607,1644155,Q1944633
Monika Griefahn_SPD,122,1991-10-17,2009-07-02,728.2295081967213,271893,Q104150
Monika Grütters_CDU/CSU,44,2006-01-19,2013-06-27,895.7045454545455,963354,Q1944642
Monika Heubaum_SPD,8,2000-11-17,2004-12-02,844.5,174290,Q1944658
Monika Hohlmeier_CDU/CSU,1,2002-06-27,2002-06-27,1495,NA,NA
Monika Knoche_GRUENE,198,1994-11-24,2009-07-02,576.939393939394,957087,Q1944678
Monika Lazar_GRUENE,105,2005-01-27,2018-11-08,548.7619047619048,487197,Q1944684
Nadine Müller_CDU/CSU,7,2010-01-28,2010-07-01,547.1428571428571,NA,NA
Nadine Schön_CDU/CSU,98,2010-10-08,2018-12-14,748.234693877551,NA,NA
Nicola Beer_FDP,15,2017-12-12,2018-11-30,327.3333333333333,NA,NA
Nicole Bauer_FDP,15,2018-02-21,2018-12-14,226.06666666666666,NA,NA
Nicole Bracht-Bendt_FDP,45,2010-01-21,2013-06-28,588.7777777777778,4753037,Q1986955
Nicole Gohlke_PDS/LINKE,82,2009-11-26,2018-12-14,557.8048780487804,4749104,Q1987000
Nicole Höchst_AfD,23,2018-01-17,2018-10-18,324.4782608695652,NA,NA
Nicole Maisch_GRUENE,154,2007-03-28,2017-06-29,421.2857142857143,2068228,Q1438177
Nicole Westig_FDP,10,2018-01-19,2018-11-29,448.5,NA,NA
Nicolette Kressl_SPD,153,1995-01-19,2012-05-23,490.4117647058824,1859727,Q108221
Niels Annen_SPD,86,2006-02-10,2018-02-22,702.9883720930233,109232,Q109362
Niema Movassat_PDS/LINKE,223,2009-12-16,2018-12-14,353.2062780269058,4752206,Q1989055
Nikolas Löbel_CDU/CSU,8,2018-02-23,2018-11-08,496.25,NA,NA
Nils Diederich_SPD,57,1991-06-05,1994-09-21,379.0877192982456,244801,Q1992290
Nils Schmid_SPD,16,2018-02-01,2018-12-12,380.9375,NA,NA
Nina Hauer_SPD,55,1999-01-21,2009-06-18,695.5454545454545,664120,Q1992786
Nina Scheer_SPD,61,2014-02-20,2018-11-29,461.2295081967213,NA,NA
Nina Warken_CDU/CSU,47,2014-02-14,2017-06-29,668.0851063829788,NA,NA
Norbert Barthle_CDU/CSU,192,1999-01-20,2015-01-28,679.6458333333334,237826,Q109811
Norbert Blüm_CDU/CSU,557,1991-03-14,2002-06-06,518.1238779174147,15618,Q66632
Norbert Brackmann_CDU/CSU,44,2009-12-17,2017-02-16,748.6136363636364,4754538,Q1728136
Norbert Eimer_FDP,38,1991-03-13,1994-06-24,524.8947368421053,6105388,Q1996728
Norbert Formanski_SPD,24,1991-05-14,1999-12-16,417.5833333333333,2901376,Q1996753
Norbert Gansel_SPD,321,1991-04-25,1997-01-29,167.4828660436137,84884,Q1670247
Norbert Geis_CDU/CSU,506,1991-05-14,2013-06-28,475.0138339920949,173984,Q95387
Norbert Hauser_CDU/CSU,97,1998-11-18,2002-03-14,251.55670103092783,2918247,Q1996831
Norbert Kleinwächter_AfD,26,2017-11-21,2018-12-13,314,NA,NA
Norbert Königshofen_CDU/CSU,53,1995-05-18,2009-05-28,601.566037735849,174094,Q1996946
Norbert Lammert_CDU/CSU,7152,1991-03-21,2015-04-23,102.7621644295302,174372,Q57474
Norbert Maria Altenkamp_CDU/CSU,3,2018-06-07,2018-10-11,760.3333333333334,NA,NA
Norbert Müller_PDS/LINKE,63,2014-11-13,2018-12-14,589.3015873015873,NA,NA
Norbert Otto_CDU/CSU,51,1991-06-13,2002-05-15,379.6862745098039,3314943,Q1997081
Norbert Rieder_CDU/CSU,40,1991-06-05,1998-04-24,762.45,2001968,Q1603928
Norbert Röttgen_CDU/CSU,398,1995-02-17,2018-11-21,468.1206030150754,532880,Q61903
Norbert Schindler_CDU/CSU,144,1995-03-31,2016-11-10,415.0625,175590,Q1997170
Norbert Spinrath_SPD,35,2014-01-17,2017-06-29,515.1714285714286,NA,NA
Norbert Wieczorek_SPD,69,1991-06-07,2002-07-04,1071.3333333333333,789382,Q1457597
Norman Paech_PDS/LINKE,104,2005-12-14,2009-08-26,295.5769230769231,955303,Q98511
Olaf Feldmann_FDP,64,1991-06-13,1998-05-28,454.25,6090531,Q2017948
Olaf in der Beek_FDP,11,2018-02-02,2018-11-30,332.72727272727275,NA,NA
Olaf Scholz_SPD,203,1998-11-20,2018-11-29,629.1724137931035,293388,Q61053
Olav Gutting_CDU/CSU,134,2003-05-22,2018-12-13,497.65671641791045,898873,Q1494418
Ole Schröder_CDU/CSU,124,2002-12-18,2009-07-02,314.8467741935484,690398,Q88087
Oliver Grundmann_CDU/CSU,27,2014-10-09,2018-11-28,354.14814814814815,NA,NA
Oliver Kaczmarek_SPD,87,2010-03-24,2018-11-22,513.9655172413793,4762214,Q2020339
Oliver Krischer_GRUENE,472,2009-12-18,2018-12-12,256.7055084745763,4748901,Q103710
Oliver Luksic_FDP,83,2009-12-03,2018-12-12,450.2289156626506,4158679,Q2020409
Oliver Wittke_CDU/CSU,24,2014-06-27,2018-03-02,459.7083333333333,NA,NA
Omid Nouripour_GRUENE,249,2006-09-28,2018-10-11,489.3172690763052,182032,Q71635
Ortrun Schätzle_CDU/CSU,31,1991-06-20,1998-06-19,452.83870967741933,6077756,Q2032097
Ortwin Lowack_CDU/CSU,244,1991-06-13,1994-09-21,313.3893442622951,2690771,Q2032290
Ortwin Runde_SPD,50,2002-11-14,2009-07-02,526.58,72420,Q70051
Oscar Schneider_CDU/CSU,1,1991-06-20,1991-06-20,651,119227,Q95858
Oskar Lafontaine_PDS/LINKE,100,2005-11-08,2009-11-10,1172.89,3710,Q110719
Oskar Lafontaine_SPD,129,1991-03-12,1999-03-04,1365.6434108527133,3710,Q110719
Oswald Metzger_GRUENE,138,1994-12-14,2002-09-12,847.2898550724638,245483,Q1730221
Oswin Veith_CDU/CSU,11,2014-03-20,2018-11-09,896.7272727272727,NA,NA
Ottfried Hennig_CDU/CSU,52,1991-03-20,1992-03-19,150.51923076923077,982197,Q2037716
Ottmar Schreiner_SPD,479,1991-03-14,2012-12-14,398.68058455114823,126135,Q101206
Ottmar von Holtz_GRUENE,20,2018-01-17,2018-12-12,166.05,NA,NA
Otto Bernhardt_CDU/CSU,120,1999-03-18,2009-07-03,670.4666666666667,237888,Q111664
Otto Fricke_FDP,264,2002-12-03,2018-11-29,572.6325757575758,744743,Q124019
Otto Graf Lambsdorff_FDP,244,1991-03-13,1998-05-27,596.6516393442623,57565,Q60153
Otto Hauser_CDU/CSU,3,1995-09-22,1996-12-04,914.6666666666666,274232,Q2039065
Otto Kretschmer_SPD,1,1997-11-28,1997-11-28,1094,NA,NA
Otto Regenspurger_CDU/CSU,6,1994-03-10,1997-02-20,537.8333333333334,5999910,Q1123394
Otto Reschke_SPD,112,1991-03-21,1998-06-23,272.2142857142857,6054154,Q2040285
Otto Schily_SPD,640,1991-03-15,2006-06-30,335.8203125,3714,Q60788
Otto Wiesheu_CDU/CSU,9,1996-10-10,2002-04-17,696,NA,NA
Özcan Mutlu_GRUENE,101,2014-01-15,2017-06-30,296.3960396039604,NA,NA
Pascal Kober_FDP,187,2009-11-26,2018-11-30,465.3048128342246,4756870,Q1355548
Pascal Meiser_PDS/LINKE,12,2018-01-31,2018-12-14,342.1666666666667,NA,NA
Patricia Lips_CDU/CSU,47,2003-04-10,2018-11-21,669.6170212765958,667395,Q2057218
Patrick Döring_FDP,130,2006-02-08,2013-09-03,522.1461538461539,956010,Q99427
Patrick Kurth_FDP,74,2009-12-17,2013-09-02,508.64864864864865,4754579,Q1744469
Patrick Meinhardt_FDP,82,2005-12-15,2013-06-13,564.9146341463414,985001,Q2057812
Patrick Schnieder_CDU/CSU,35,2010-02-25,2018-06-07,615.0857142857143,4756021,Q1373882
Patrick Sensburg_CDU/CSU,124,2010-02-24,2018-11-29,574.9193548387096,3295072,Q1280872
Paul Breuer_CDU/CSU,203,1991-09-19,2002-10-23,408.00985221674875,173900,Q2058998
Paul Friedhoff_FDP,1,1991-05-14,1991-05-14,603,961402,Q2059644
Paul Hoffacker_CDU/CSU,41,1991-06-13,1994-05-19,533.5121951219512,1844115,Q2060222
Paul K. Friedhoff_FDP,4,2010-04-23,2010-07-01,352.5,NA,NA
Paul Krüger_CDU/CSU,130,1991-06-12,2001-06-29,527.3538461538461,68463,Q95869
Paul Laufs_CDU/CSU,355,1991-03-14,2002-06-14,179.143661971831,1173954,Q2060856
Paul Lehrieder_CDU/CSU,317,2006-02-17,2018-06-29,562.9337539432177,985033,Q2060929
Paul Schäfer_PDS/LINKE,148,2005-11-08,2013-06-13,568.6148648648649,962855,Q100255
Paul Viktor Podolay_AfD,1,2018-11-28,2018-11-28,452,NA,NA
Paul Ziemiak_CDU/CSU,12,2018-03-16,2018-11-29,320,NA,NA
Peer Steinbrück_SPD,203,2005-03-17,2016-09-29,1024.1083743842364,20524,Q49328
Peter Albach_CDU/CSU,2,2005-12-15,2006-10-18,901,938330,Q101632
Peter Altmaier_CDU/CSU,212,1995-01-26,2018-11-22,451.0707547169811,172073,Q65539
Peter Aumer_CDU/CSU,60,2010-01-28,2018-12-13,629.9833333333333,4747974,Q2073755
Peter Beyer_CDU/CSU,56,2009-12-03,2018-06-29,620.2678571428571,4753526,Q2073936
Peter Bleser_CDU/CSU,158,1992-06-24,2015-10-01,404.4873417721519,173890,Q124941
Peter Boehringer_AfD,37,2017-11-21,2018-11-30,445.27027027027026,NA,NA
Peter Büchner_SPD,3,1993-01-13,1994-06-24,491.6666666666667,4666687,Q2074232
Peter Conradi_SPD,267,1991-06-05,1998-06-23,231.03370786516854,4123319,Q2074395
Peter Danckert_SPD,132,1999-01-28,2013-06-13,447.95454545454544,289254,Q85840
Peter Dreßen_SPD,264,1994-11-23,2005-06-17,281.3712121212121,173788,Q1647859
Peter Eckardt_SPD,48,1991-03-21,2002-07-04,485.125,246023,Q2074629
Peter Enders_SPD,11,1998-03-26,2001-11-09,667.9090909090909,173789,Q2074712
Peter Felser_AfD,3,2017-12-12,2018-03-23,450.3333333333333,NA,NA
Peter Fischer_SPD,1,1995-09-28,1995-09-28,1749,NA,NA
Peter Frankenberg_CDU/CSU,9,2001-11-09,2006-10-26,608,NA,NA
Peter Friedrich_SPD,42,2006-04-06,2011-03-24,700.4285714285714,938707,Q2075007
Peter Friedrich_SPD,42,2006-04-06,2011-03-24,700.4285714285714,938657,Q123872
Peter Gauweiler_CDU/CSU,52,2003-05-22,2014-11-26,464.65384615384613,274205,Q90842
Peter Glotz_SPD,53,1991-06-14,1996-06-27,674.0377358490566,26825,Q647924
Peter Götz_CDU/CSU,161,1991-04-18,2013-06-06,531.7329192546584,173991,Q123869
Peter Harry Carstensen_CDU/CSU,56,1991-06-12,1998-06-18,232.48214285714286,405420,Q62196
Peter Haupt_independent,5,2000-10-11,2000-10-11,140.2,NA,NA
Peter Hausmann_CDU/CSU,20,1996-10-16,1996-11-13,105.8,NA,NA
Peter Hettlich_GRUENE,96,2002-12-05,2009-07-03,653.1875,938669,Q1544263
Peter Hintze_CDU/CSU,180,1991-03-20,2015-11-06,514.3722222222223,151952,Q87642
Peter Jacoby_CDU/CSU,61,1995-03-29,2000-05-18,403.88524590163934,1602421,Q111138
Peter Jahr_CDU/CSU,32,2002-12-18,2009-05-07,541.34375,673794,Q88213
Peter Keller_CDU/CSU,29,1991-12-06,1998-06-24,570.2413793103449,6079599,Q1266345
Peter Kittelmann_CDU/CSU,50,1991-03-15,1994-05-19,762.76,536181,Q1277536
Peter Kurt Würzbach_CDU/CSU,13,1991-09-18,1998-11-18,1141.3076923076924,990744,Q1700346
Peter Letzgus_CDU/CSU,12,1995-06-01,2002-05-15,472.6666666666667,175484,Q2076642
Peter Meiwald_GRUENE,95,2013-11-28,2017-05-31,253.09473684210528,NA,NA
Peter Müller_CDU/CSU,5,2000-01-19,2009-02-12,1266.8,20507,Q62333
Peter Paterna_SPD,10,1991-03-21,1994-06-29,1094.7,6126911,Q2077442
Peter Paziorek_CDU/CSU,184,1991-06-12,2005-06-30,668.945652173913,186923,Q2077492
Peter Ramsauer_CDU/CSU,330,1991-11-08,2018-07-04,447.6757575757576,175551,Q64525
Peter Rauen_CDU/CSU,126,1996-06-14,2009-07-02,657.5555555555555,186950,Q2077748
Peter Röhlinger_FDP,43,2010-04-23,2013-06-12,405.8139534883721,650886,Q2077955
Peter Rzepka_CDU/CSU,40,2003-01-31,2009-06-19,648.95,984931,Q2077949
Peter Stein_CDU/CSU,20,2014-01-30,2018-11-29,814.95,NA,NA
Peter Struck_SPD,330,1991-03-12,2009-05-29,625.6424242424242,2775624,Q62202
Peter Tauber_CDU/CSU,91,2009-11-26,2017-09-05,629.9230769230769,4754744,Q124622
Peter Weiß_CDU/CSU,644,1998-12-02,2018-11-30,362.7857142857143,984811,Q2078951
Peter Wichtel_CDU/CSU,24,2010-02-25,2016-04-14,645.2083333333334,4761303,Q1744798
Peter Zumkley_SPD,42,1996-06-13,2002-07-25,611.4285714285714,2498776,Q2079222
Petr Bystron_AfD,13,2018-02-01,2018-11-29,177.23076923076923,NA,NA
Petra Bierwirth_SPD,9,1999-09-30,2008-04-09,942.5555555555555,237893,Q111970
Petra Bläss_PDS/LINKE,4779,1991-03-14,2002-09-12,116.90981376857083,385644,Q2080120
Petra Crone_SPD,69,2010-01-28,2017-06-22,382.6376811594203,4760658,Q2080137
