"pageid","session","party","constituency","constituency2","session_start","session_end","service","country","wikidataid","wikititle","name","sex","ethnicity","religion","birth","death","birthplace","deathplace"
"10061638",19,"AfD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40879872","Hansjörg_Müller","Hansjörg Müller","male","white",NA,1968-04-30,NA,"48.95528,10.90944",NA
"7993991",19,"DIE LINKE","Landesliste","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q15263649","Norbert_Müller_(Politiker)","Norbert Müller","male",NA,NA,1986-02-10,NA,"52.71667,14.13306",NA
"10078941",19,"CDU","Dessau – Wittenberg","Sachsen-Anhalt",2017-10-24,2021-10-24,1461,"DEU","Q40999402","Sepp_Müller","Sepp Müller","male",NA,NA,1989-01-22,NA,"51.8671,12.6484",NA
"1372211",19,"CSU","Erlangen","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q2337183","Stefan_Müller_(Politiker,_1975)","Stefan Müller","male","white","catholicism",1975-09-03,NA,"49.58,10.60889",NA
"10076269",19,"FDP","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q40999014","Roman_Müller-Böhm","Roman Müller-Böhm","male","white","atheism",1992-12-12,NA,"51.45083,7.01306",NA
"4775372",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q813168","Beate_Müller-Gemmeke","Beate Müller-Gemmeke","female","white",NA,1960-10-07,NA,"50.11361,8.67972",NA
"10066530",19,"FDP","Landesliste","Sachsen",2017-10-24,2021-10-24,1461,"DEU","Q41594734","Frank_Müller-Rosentritt","Frank Müller-Rosentritt","male","white","atheism",1982-06-13,NA,"50.83333,12.91667",NA
"7220616",19,"SPD","Herne – Bochum II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1404562","Michelle_Müntefering","Michelle Müntefering","female","white","protestantism lutheran",1980-04-09,NA,"51.55,7.21667",NA
"10061981",19,"AfD","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q40895849","Volker_Münz_(Politiker)","Volker Münz","male",NA,"protestantism evangelical",1964-08-08,NA,"52.92111,9.23056",NA
"9986711",19,"AfD","Landesliste","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q33309067","Sebastian_Münzenmaier","Sebastian Münzenmaier","male",NA,"catholicism",1989-07-02,NA,"49.86667,8.65",NA
"984985",19,"SPD","Köln III","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q2163668","Rolf_Mützenich","Rolf Mützenich","male",NA,NA,1959-06-25,NA,"50.94222,6.95778",NA
"131050",19,"SPD","Landesliste","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q62810","Andrea_Nahles","Andrea Nahles","female","white","catholicism",1970-06-20,NA,"50.37444,7.28083",NA
"10062062",19,"DIE LINKE","Landesliste","Hamburg",2017-10-24,2021-10-24,1461,"DEU","Q40998599","Zaklin_Nastic","Zaklin Nastic","female",NA,"orthodox",1980-01-29,NA,"54.51889,18.53188",NA
"4785136",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Schleswig-Holstein",2017-10-24,2021-10-24,1461,"DEU","Q1663364","Ingrid_Nestle","Ingrid Nestle","female","white",NA,1977-12-22,NA,"48.8,9.8",NA
"7887549",19,"DIE LINKE","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15434455","Alexander_Neu","Alexander Neu","male","white",NA,1969-03-19,NA,"50.7756,7.42722",NA
"10081727",19,"AfD","Landesliste","Sachsen",2017-10-24,2021-10-24,1461,"DEU","Q40810647","Christoph_Neumann_(Politiker)","Christoph Neumann","male",NA,"catholicism",1964-11-07,NA,"51.33333,12.38333",NA
"4797204",19,"FDP","Landesliste","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q1710101","Martin_Neumann_(Politiker,_1956)","Martin Neumann","male","white","protestantism evangelical",1956-01-27,NA,"51.78306,14.06667",NA
"7885353",19,"CDU","Montabaur","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q15272462","Andreas_Nick_(Politiker)","Andreas Nick","male","white","catholicism",1967-04-26,NA,"50.35972,7.59778",NA
"5156189",19,"CDU","Flensburg – Schleswig","Schleswig-Holstein",2017-10-24,2021-10-24,1461,"DEU","Q2080285","Petra_Nicolaisen","Petra Nicolaisen","female","white","protestantism evangelical",1965-12-12,NA,"54.51528,9.56972",NA
"2832020",19,"SPD","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1223498","Dietmar_Nietan","Dietmar Nietan","male","white","protestantism evangelical",1964-05-25,NA,"50.8,6.48333",NA
"7947844",19,"SPD","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q15120341","Ulli_Nissen","Ulli Nissen","female","white","atheism",1959-06-16,NA,"51.45083,7.01306",NA
"662725",19,"CDU","Mettmann I","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1562647","Michaela_Noll","Michaela Noll","female","white","catholicism",1959-12-24,NA,"51.21667,6.81667",NA
"10058205",19,"AfD","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q40650476","Jan_Nolte","Jan Nolte","male",NA,"orthodox eastern",1988-12-30,NA,"53.07694,8.80889",NA
"3162568",19,"DIE LINKE","Landesliste","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q111187","Thomas_Nord","Thomas Nord","male","white","atheism",1957-10-19,NA,"52.51667,13.38333",NA
"4761874",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Schleswig-Holstein",2017-10-24,2021-10-24,1461,"DEU","Q1710769","Konstantin_von_Notz","Konstantin von Notz","male","white",NA,1971-01-21,NA,"53.62694,10.68472",NA
"182032",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q71635","Omid_Nouripour","Omid Nouripour","male","asian","islam",1975-01-01,NA,"35.7,51.41667",NA
"984978",19,"CSU","Neu-Ulm","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q1505506","Georg_Nüßlein","Georg Nüßlein","male","white","catholicism",1969-04-10,NA,"48.24306,10.36333",NA
"10065728",19,"AfD","Landesliste","Sachsen",2017-10-24,2021-10-24,1461,"DEU","Q40993181","Ulrich_Oehme","Ulrich Oehme","male",NA,"catholicism",1960-02-17,NA,"51.1275,14.17972",NA
"7890968",19,"CDU","Heinsberg","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15813191","Wilfried_Oellers","Wilfried Oellers","male","white","catholicism",1975-09-16,NA,"51.2,6.43333",NA
"984979",19,"SPD","Göttingen","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q90833","Thomas_Oppermann_(Politiker)","Thomas Oppermann","male","white","protestantism lutheran",1954-04-27,NA,"51.92,7.96611",NA
"10055513",19,"SPD","Saarbrücken","Saarland",2017-10-24,2021-10-24,1461,"DEU","Q40919890","Josephine_Ortleb","Josephine Ortleb","female",NA,NA,1986-11-27,NA,"49.23333,7",NA
"7886413",19,"CSU","Landshut","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q14943430","Florian_Oßner","Florian Oßner","male","white","catholicism",1980-07-05,NA,"48.45,12.33333",NA
"731142",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1461384","Friedrich_Ostendorff","Friedrich Ostendorff","male","white","protestantism lutheran",1953-01-12,NA,"51.51389,7.46528",NA
"9764031",19,"CDU","Koblenz","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q40999127","Josef_Oster","Josef Oster","male","white","catholicism",1971-01-04,NA,"50.02639,7.18361",NA
"938862",19,"CDU","Celle – Uelzen","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q98819","Henning_Otte","Henning Otte","male","white","protestantism lutheran",1968-10-27,NA,"52.62556,10.0825",NA
"10061317",19,"AfD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40880800","Gerold_Otten","Gerold Otten","male",NA,NA,1955-12-07,NA,"53.31667,8.8",NA
"113672",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q12839","Cem_Özdemir","Cem Özdemir","male","white","islam",1965-12-21,NA,"48.5,9.4",NA
"7885557",19,"SPD","Duisburg II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15648956","Mahmut_Özdemir","Mahmut Özdemir","male","white",NA,1987-06-23,NA,"51.43222,6.76111",NA
"1040570",19,"SPD","Hamburg-Wandsbek","Hamburg",2017-10-24,2021-10-24,1461,"DEU","Q792859","Aydan_Özoguz","Aydan Özoguz","female","white","islam",1967-05-31,NA,"53.55,10",NA
"7722346",19,"CDU","Düsseldorf II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15813200","Sylvia_Pantel","Sylvia Pantel","female","white","catholicism",1961-01-01,NA,"51.21667,6.81667",NA
"10066320",19,"AfD","Landesliste","Sachsen-Anhalt",2017-10-24,2021-10-24,1461,"DEU","Q40470241","Frank_Pasemann","Frank Pasemann","male",NA,"atheism",1960-04-21,NA,"52.13333,11.61667",NA
"3410122",19,"CDU","Frankfurt (Oder) – Oder-Spree","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q118115","Martin_Patzelt","Martin Patzelt","male","white","catholicism",1947-07-23,NA,"52.35,14.55",NA
"43668",19,"DIE LINKE","Berlin-Marzahn – Hellersdorf","Berlin",2017-10-24,2021-10-24,1461,"DEU","Q77195","Petra_Pau","Petra Pau","female","white",NA,1963-08-09,NA,"52.51667,13.38333",NA
"3948960",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Berlin",2017-10-24,2021-10-24,1461,"DEU","Q1827771","Lisa_Paus","Elisabeth Paus","female","white",NA,1968-09-19,NA,"52.28333,7.43333",NA
"9816180",19,"DIE LINKE","Leipzig II","Sachsen",2017-10-24,2021-10-24,1461,"DEU","Q40999339","Sören_Pellmann","Sören Pellmann","male",NA,NA,1977-02-11,NA,"51.33333,12.38333",NA
"3310759",19,"DIE LINKE","Landesliste","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q1728909","Victor_Perli","Victor Perli","male","white",NA,1982-02-01,NA,"52.2,8.8",NA
"10081677",19,"AfD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40881740","Tobias_Peterka","Tobias Peterka","male",NA,NA,1982-09-04,NA,"48.63139,8.07389",NA
"8049044",19,"SPD","Landesliste","Saarland",2017-10-24,2021-10-24,1461,"DEU","Q15794238","Christian_Petry_(Politiker)","Christian Petry","male","white",NA,1965-03-15,NA,"49.35,7.16667",NA
"7590206",19,"none","Sächsische Schweiz – Osterzgebirge","Sachsen",2017-10-24,2021-10-24,1461,"DEU","Q7477615","Frauke_Petry","Frauke Petry","female","white","protestantism lutheran",1975-06-01,NA,"51.04926,13.73836",NA
"410290",19,"CDU","Waiblingen","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q103666","Joachim_Pfeiffer","Joachim Pfeiffer","male","white","protestantism evangelical",1967-04-25,NA,"48.82278,9.79472",NA
"225046",19,"DIE LINKE","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q315151","Tobias_Pflüger","Tobias Pflüger","male","white",NA,1965-02-01,NA,"48.77611,9.1775",NA
"7933011",19,"SPD","Landesliste","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q15092002","Detlev_Pilger","Detlev Pilger","male","white","catholicism",1955-04-29,NA,"50.35972,7.59778",NA
"10059190",19,"CSU","München-West/Mitte","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40998066","Stephan_Pilsinger","Stephan Pilsinger","male","white","catholicism",1987-02-17,NA,"48.13719,11.5755",NA
"9736854",19,"CDU","Hamburg-Nord","Hamburg",2017-10-24,2021-10-24,1461,"DEU","Q40974976","Christoph_Ploß","Christoph Ploß","male","white","protestantism lutheran",1985-07-19,NA,"53.55,10",NA
"10070125",19,"AfD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40881384","Paul_Podolay","Paul Podolay","male","white",NA,1946-05-30,NA,"48.14472,17.11278",NA
"10055722",19,"AfD","Landesliste","Thüringen",2017-10-24,2021-10-24,1461,"DEU","Q40471077","Jürgen_Pohl_(Politiker)","Jürgen Pohl","male",NA,NA,1964-01-07,NA,"52.13333,11.61667",NA
"330529",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q103972","Filiz_Polat","Filiz Polat","female","white",NA,1978-07-11,NA,"52.40889,7.97278",NA
"4748854",19,"CDU","Lüchow-Dannenberg – Lüneburg","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q1281759","Eckhard_Pols","Eckhard Pols","male","white","protestantism lutheran",1962-03-14,NA,"53.2525,10.41444",NA
"7604582",19,"SPD","Dortmund II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15813116","Sabine_Poschmann","Sabine Poschmann","female","white",NA,1968-10-04,NA,"51.55,7.31667",NA
"5166669",19,"SPD","Minden-Lübbecke I","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q340448","Achim_Post","Achim Post","male","white","protestantism evangelical",1959-05-02,NA,"52.41667,8.61667",NA
"7812685",19,"SPD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q15091968","Florian_Post","Florian Post","male","white","catholicism",1981-05-27,NA,"49.73056,12.17056",NA
"984972",19,"SPD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q100797","Florian_Pronold","Florian Pronold","male","white","atheism",1972-12-28,NA,"48.56667,13.46667",NA
"9936313",19,"AfD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40881060","Stephan_Protschka","Stephan Protschka","male",NA,"catholicism",1977-11-08,NA,"48.63333,12.5",NA
"970880",19,"SPD","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q1791033","Sascha_Raabe","Sascha Raabe","male","white","catholicism",1968-06-10,NA,"50.11361,8.67972",NA
"7903444",19,"SPD","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q15041845","Martin_Rabanus","Martin Rabanus","male","white","catholicism",1971-09-02,NA,"50.55278,9.6775",NA
"186952",19,"CDU","Düren","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q2426649","Thomas_Rachel","Thomas Rachel","male","white","protestantism evangelical",1962-05-17,NA,"50.8,6.48333",NA
"7888227",19,"CDU","Krefeld II – Wesel II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15813779","Kerstin_Radomski","Kerstin Radomski","female","white",NA,1974-11-01,NA,"51.37222,6.51111",NA
"695947",19,"CSU","Bad Tölz-Wolfratshausen – Miesbach","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q78198","Alexander_Radwan","Alexander Radwan","male","white","catholicism",1964-08-30,NA,"48.13719,11.5755",NA
"7886476",19,"CSU","Straubing","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q15434505","Alois_Rainer_(Politiker,_1965)","Alois Georg Josef Rainer","male","white",NA,1965-01-07,NA,"48.88333,12.56667",NA
"175551",19,"CSU","Traunstein","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q64525","Peter_Ramsauer","Peter Ramsauer","male","white","catholicism",1954-02-10,NA,"47.93929,12.60565",NA
"751320",19,"CDU","Mecklenburgische Seenplatte II – Landkreis Rostock III","Mecklenburg-Vorpommern",2017-10-24,2021-10-24,1461,"DEU","Q1281818","Eckhardt_Rehberg","Eckhardt Rehberg","male","white","catholicism",1954-04-03,NA,"54.25,12.46667",NA
"10007644",19,"AfD","Landesliste","Sachsen-Anhalt",2017-10-24,2021-10-24,1461,"DEU","Q36338130","Martin_Reichardt_(Politiker)","Martin Reichardt","male","white","protestantism lutheran",1969-07-30,NA,"51.906,10.42916",NA
"7547883",19,"FDP","Landesliste","Mecklenburg-Vorpommern",2017-10-24,2021-10-24,1461,"DEU","Q15819002","Hagen_Reinhold","Hagen Reinhold","male",NA,"atheism",1978-03-23,NA,"53.8925,11.465",NA
"4764400",19,"DIE LINKE","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1652660","Ingrid_Remmers","Ingrid Remmers","female","white",NA,1965-03-26,NA,"52.27778,7.71667",NA
"9794857",19,"AfD","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q29946731","Martin_Renner","Martin Renner","male",NA,"catholicism",1954-05-05,NA,"48.48333,9.21667",NA
"4688608",19,"DIE LINKE","Landesliste","Thüringen",2017-10-24,2021-10-24,1461,"DEU","Q1905496","Martina_Renner","Martina Renner","female","white","atheism",1967-03-11,NA,"50,8.26667",NA
"6081073",19,"AfD","Landesliste","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q1366533","Roman_Reusch","Roman Reusch","male",NA,NA,1954-02-03,NA,"51.21667,6.81667",NA
"10069006",19,"FDP","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q40999004","Bernd_Reuther","Bernd Reuther","male",NA,"catholicism",1971-05-01,NA,"51.65861,6.61778",NA
"7890678",19,"SPD","Landesliste","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q15275916","Daniela_De_Ridder","Daniela De Ridder","female","white","protestantism lutheran",1962-11-27,NA,"54.32333,10.13944",NA
"4748594",19,"CDU","Bodensee","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q1270207","Lothar_Riebsamen","Lothar Riebsamen","male","white","catholicism",1957-09-24,NA,"47.92417,9.25667",NA
"4748591",19,"CDU","Biberach","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q1321994","Josef_Rief_(Politiker)","Josef Rief","male","white","catholicism",1960-04-13,NA,"48.21667,10.08333",NA
"1610266",19,"DIE LINKE","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q69346","Bernd_Riexinger","Bernd Riexinger","male","white","atheism",1955-10-30,NA,"48.80139,9.01306",NA
"7898495",19,"SPD","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15783337","Andreas_Rimkus_(Politiker)","Andreas Rimkus","male","white","catholicism",1962-12-24,NA,"51.21667,6.81667",NA
"984963",19,"SPD","Landesliste","Schleswig-Holstein",2017-10-24,2021-10-24,1461,"DEU","Q1651406","Sönke_Rix","Sönke Rix","male","white","protestantism evangelical",1975-12-03,NA,"54.47417,9.83778",NA
"7890689",19,"SPD","Oldenburg – Ammerland","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q15613500","Dennis_Rohde","Dennis Rohde","male","white",NA,1986-06-24,NA,"53.14389,8.21389",NA
"984962",19,"CDU","Borken II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q1698286","Johannes_Röring","Johannes Röring","male","white","catholicism",1959-05-16,NA,"52.03306,6.83306",NA
"7893733",19,"SPD","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q15434186","Martin_Rosemann","Martin Rosemann","male","white","catholicism",1976-10-20,NA,"48.0175,9.50028",NA
"836755",19,"SPD","Hagen – Ennepe-Ruhr-Kreis I","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q2144834","René_Röspel","René Röspel","male","white",NA,1964-07-09,NA,"51.35944,7.475",NA
"984933",19,"SPD","Landesliste","Schleswig-Holstein",2017-10-24,2021-10-24,1461,"DEU","Q1357855","Ernst_Dieter_Rossmann","Ernst Dieter Rossmann","male","white","protestantism evangelical",1951-02-04,NA,"53.75472,9.65361",NA
"1439172",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q1564660","Tabea_Rößner","Tabea Rößner","female","white",NA,1966-12-07,NA,"51.98972,8.04083",NA
"15626",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q75791","Claudia_Roth","Claudia Roth","female","white",NA,1955-05-15,NA,"48.4,9.98333",NA
"984932",19,"SPD","Werra-Meißner – Hersfeld-Rotenburg","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q1929074","Michael_Roth_(Politiker)","Michael Roth","male","white","protestantism evangelical",1970-08-24,NA,"50.88722,10.00556",NA
"532880",19,"CDU","Rhein-Sieg-Kreis II","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q61903","Norbert_Röttgen","Norbert Röttgen","male","white","catholicism",1965-07-02,NA,"50.63333,7.01667",NA
"10059522",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q40998264","Manuela_Rottmann","Manuela Rottmann","female",NA,NA,1972-05-09,NA,"49.79444,9.92944",NA
"10069308",19,"CDU","Kleve","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q40999099","Stefan_Rouenhoff","Stefan Rouenhoff","male","white","catholicism",1978-12-23,NA,"51.68389,6.16194",NA
"1289116",19,"CDU","Neuwied","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q1363394","Erwin_Rüddel","Erwin Rüddel","male","white","catholicism",1955-12-21,NA,"50.73389,7.09972",NA
"7932391",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q15092209","Corinna_Rüffer","Corinna Rüffer","female",NA,NA,1975-10-11,NA,"52.27889,8.04306",NA
"4797527",19,"FDP","Landesliste","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q2337465","Stefan_Ruppert","Stefan Ruppert","male","white","protestantism evangelical",1971-07-02,NA,"50.11361,8.67972",NA
"822008",19,"CSU","Weiden","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q1738272","Albert_Rupprecht","Albert Rupprecht","male","white","catholicism",1968-06-10,NA,"49.67139,12.33222",NA
"7942895",19,"SPD","Landesliste","Sachsen",2017-10-24,2021-10-24,1461,"DEU","Q15813112","Susann_Rüthrich","Susann Rüthrich","female","white",NA,1977-07-21,NA,"51.16361,13.4775",NA
"7949975",19,"SPD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q15792620","Bernd_Rützel","Bernd Rützel","male","white","catholicism",1968-10-02,NA,"50.04972,9.70556",NA
"6262668",19,"SPD","Bremen I","Bremen",2017-10-24,2021-10-24,1461,"DEU","Q1426157","Sarah_Ryglewski","Sarah Ryglewski","female","white",NA,1983-01-31,NA,"50.94222,6.95778",NA
"7888559",19,"SPD","Aurich – Emden","Niedersachsen",2017-10-24,2021-10-24,1461,"DEU","Q15813144","Johann_Saathoff","Johann Saathoff","male","white","protestantism lutheran",1967-12-09,NA,"53.36694,7.20611",NA
"2138344",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Hamburg",2017-10-24,2021-10-24,1461,"DEU","Q1309204","Manuel_Sarrazin","Manuel Sarrazin","male","white",NA,1982-02-06,NA,"51.51389,7.46528",NA
"7048987",19,"FDP","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q1527508","Thomas_Sattelberger","Thomas Sattelberger","male","white","atheism",1949-06-05,NA,"48.23528,9.64389",NA
"6664169",19,"CDU","Groß-Gerau","Hessen",2017-10-24,2021-10-24,1461,"DEU","Q2337497","Stefan_Sauer","Stefan Sauer","male","white","protestantism evangelical",1966-01-14,NA,"49.995,8.41194",NA
"10055770",19,"FDP","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q40975213","Christian_Sauter_(Politiker)","Christian Sauter","male",NA,"catholicism",1980-02-11,NA,"52.19056,9.08139",NA
"668972",19,"CDU","Pirmasens","Rheinland-Pfalz",2017-10-24,2021-10-24,1461,"DEU","Q550861","Anita_Schäfer","Anita Schäfer","female","white","catholicism",1951-07-09,NA,"49.32333,7.54972",NA
"160485",19,"SPD","Bochum I","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q792359","Axel_Schäfer","Axel Schäfer","male","white",NA,1952-08-03,NA,"50.11361,8.67972",NA
"984927",19,"FDP","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q90973","Frank_Schäffler","Frank Schäffler","male",NA,"catholicism",1968-12-22,NA,"48.8,9.8",NA
"2655362",19,"CDU","Offenburg","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q16019","Wolfgang_Schäuble","Wolfgang Schäuble","male","white","protestantism evangelical",1942-09-18,NA,"47.99472,7.84972",NA
"7885983",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q14943234","Ulle_Schauws","Ursula Schauws","female","white","atheism",1966-04-30,NA,"51.37222,6.51111",NA
"7455374",19,"SPD","Landesliste","Schleswig-Holstein",2017-10-24,2021-10-24,1461,"DEU","Q2789935","Nina_Scheer","Nina Scheer","female","white",NA,1971-09-11,NA,"52.4772,13.2881",NA
"984924",19,"CSU","Passau","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q500381","Andreas_Scheuer","Andreas Scheuer","male","white","catholicism",1974-09-26,NA,"48.56667,13.46667",NA
"936996",19,"BÜNDNIS 90/DIE GRÜNEN","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q104706","Gerhard_Schick","Gerhard Schick","male","white","catholicism",1972-04-18,NA,"48.35167,8.96333",NA
"984922",19,"SPD","Landesliste","Bayern",2017-10-24,2021-10-24,1461,"DEU","Q1896891","Marianne_Schieder","Marianne Schieder","female","white","catholicism",1962-05-23,NA,"49.58306,12.21333",NA
"7933401",19,"SPD","Landesliste","Nordrhein-Westfalen",2017-10-24,2021-10-24,1461,"DEU","Q15813111","Udo_Schiefner","Udo Schiefner","male","white",NA,1959-08-07,NA,"51.36583,6.41944",NA
"10060188",19,"AfD","Landesliste","Mecklenburg-Vorpommern",2017-10-24,2021-10-24,1461,"DEU","Q40998741","Ulrike_Schielke-Ziesing","Ulrike Schielke-Ziesing","female",NA,NA,1969-06-17,NA,"53.55694,13.26083",NA
"7890475",19,"CDU","Dahme-Spreewald – Teltow-Fläming III – Oberspreewald-Lausitz I","Brandenburg",2017-10-24,2021-10-24,1461,"DEU","Q15434319","Jana_Schimke","Jana Schimke","female","white",NA,1979-09-06,NA,"51.76056,14.33417",NA
"1591760",19,"FDP","Landesliste","Hamburg",2017-10-24,2021-10-24,1461,"DEU","Q1677371","Wieland_Schinnenburg","Wieland Schinnenburg","male","white",NA,1958-11-12,NA,"53.59667,7.20556",NA
"4756171",19,"CDU","Gotha – Ilm-Kreis","Thüringen",2017-10-24,2021-10-24,1461,"DEU","Q2392856","Tankred_Schipanski","Tankred Schipanski","male","white","protestantism evangelical",1976-12-30,NA,"51.33333,12.38333",NA
"10056411",19,"AfD","Landesliste","Thüringen",2017-10-24,2021-10-24,1461,"DEU","Q40813332","Robby_Schlund","Robby Schlund","male","white",NA,1967-02-19,NA,"50.88056,12.08333",NA
"1293636",19,"SPD","Landesliste","Baden-Württemberg",2017-10-24,2021-10-24,1461,"DEU","Q477845","Nils_Schmid","Nils Schmid","male","white","protestantism evangelical",1973-07-11,NA,"49.75667,6.64139",NA
